word,aqua #00ffff,black #000000,blue #0000ff,brown #A52A2A,fuchsia #ff00ff,gold #ffd700,gray #808080,green #008000,lime #00ff00,maroon #800000,navy #000080,olive #808000,orange #ffa500,purple #800080,red #ff0000,silver #c0c0c0,teal #008080,white #ffffff,yellow #ffff00,Total Votes
fresh,20.718540580789,1.3775130305287,4.6351451973194,0.53983618763961,2.2338049143708,2.3454951600894,0.7446016381236,9.8101265822785,33.972449739389,0.61429635145197,1.0796723752792,0.40953090096798,1.9731943410276,0.91213700670141,1.9731943410276,0.53983618763961,1.3588979895756,6.9806403574088,7.7810871183917,5372
friendly,6.8846815834768,1.4457831325301,7.2805507745267,1.4974182444062,8.1411359724613,11.411359724613,1.0499139414802,7.5387263339071,9.4492254733219,0.87779690189329,2.4440619621343,0.94664371772806,10.154905335628,2.9087779690189,2.9776247848537,0.82616179001721,3.0808950086059,1.9277108433735,19.156626506024,5810
fun,6.1556723757843,1.6618619637104,4.476852636934,0.88180430727489,17.042564015601,5.5791080210276,1.1022553840936,2.0010174665084,11.921315923351,0.74614210615567,1.0005087332542,0.47481770391725,8.1397320671528,2.4588773952857,8.5297608953705,0.62743768017636,0.86484653213498,0.57656435475666,25.758860437511,5897
furniture,1.1326860841424,4.5711974110032,1.881067961165,20.894012944984,1.2742718446602,2.3260517799353,5.3398058252427,2.5283171521036,0.86974110032362,17.839805825243,1.6990291262136,15.716019417476,7.9894822006472,1.7597087378641,1.881067961165,3.0542071197411,2.9935275080906,4.8948220064725,1.3551779935275,4944
future,14.118434258949,4.6838407494145,11.508865841419,0.63566410170626,4.3827367012379,3.3121445299431,3.7470725995316,3.7470725995316,6.5573770491803,1.0371361659418,4.7172967547675,0.63566410170626,3.7136165941787,4.2154566744731,3.0444964871194,6.8919371027099,3.2452325192372,11.207761793242,8.5981933757109,2989
gay,4.9109883364027,2.1178637200737,1.8109269490485,0.61387354205034,42.357274401473,4.2664211172498,1.7188459177409,1.4119091467158,4.1743400859423,0.61387354205034,1.0128913443831,0.52179251074279,2.5782688766114,8.0724370779619,4.1436464088398,0.95150399017802,1.3198281154082,1.0742786985881,16.329036218539,3258
generic,1.6271373414231,6.5637065637066,5.819084390513,1.5444015444015,1.5168229453944,2.1787093215665,18.560397131826,3.6679536679537,2.1511307225593,1.7650303364589,3.2818532818533,3.4749034749035,2.3441809156095,1.7098731384446,3.0888030888031,19.139547710976,2.7302813017099,16.519580805295,2.3166023166023,3626
georgian,1.6283738567923,3.9036359580638,4.3051527994646,8.0749498103948,2.074503680571,4.2828463082757,5.3312513941557,9.056435422708,2.1414231541379,10.729422261878,6.959625250948,7.1826901628374,8.5433861253625,4.528217711354,7.2496096364042,3.5690385902298,4.2382333258978,4.2605398170868,1.9406647334374,4483
gloomy,0.82076732200802,13.647642679901,1.7369727047146,1.297957625501,1.8324107654132,1.030731055545,44.645924794808,1.851498377553,1.2597824012216,1.851498377553,4.0083985493415,6.4897881275052,1.3361328497805,2.6340904752815,1.4697461347585,6.508875739645,4.5428516892537,1.0879938919641,1.9469364382516,5239
god,4.4302493303111,7.9126313620441,3.9769214918607,0.82423243354626,1.6896764887698,4.2447970327632,2.3490624356068,1.6072532454152,1.0508963527715,0.92726148773954,2.4933031114774,0.67999175767566,2.3078508139295,2.9878425716052,2.3284566247682,3.0290541932825,1.4836183803833,46.94003709046,8.7368637955904,4853
good,5.7283844668526,1.7163698777086,10.598583994851,1.0083673031538,4.0549238360867,5.0418365157691,1.0298219266252,12.980047200172,14.524780090109,1.0298219266252,3.3898305084746,0.75091182149753,4.9560180218837,2.0167346063077,4.4625616820425,1.0727311735679,3.1109204033469,12.293499249088,10.233855395838,4661
goth,0.49785407725322,67.570815450644,1.0472103004292,1.9055793991416,1.5278969957082,0.96137339055794,5.6995708154506,1.3390557939914,0.8755364806867,3.6051502145923,1.3218884120172,4.3090128755365,1.0472103004292,2.3347639484979,1.8712446351931,1.1502145922747,0.96137339055794,0.92703862660944,1.0472103004292,5825
government,0.74553659015107,14.753776731411,6.0231508730626,2.511281145772,1.2752599568374,1.0005885815185,22.993917990975,5.1598979792035,1.2164018049833,4.4928389248578,14.106337061016,4.3751226211497,1.6087894840102,1.7461251716696,5.8858151854032,5.8858151854032,2.4328036099666,2.9036688247989,0.88287227781048,5097
grace,8.5513361462729,3.1504922644163,4.4163150492264,1.9409282700422,6.3853727144866,5.3164556962025,2.1378340365682,2.8129395218003,2.3909985935302,1.8002812939522,3.4036568213783,0.90014064697609,3.1223628691983,10.379746835443,2.3628691983122,4.3319268635724,5.8227848101266,25.316455696203,5.4571026722925,3555
great,3.1242603550296,4.5443786982249,9.9644970414201,1.9171597633136,4.094674556213,5.1834319526627,1.7041420118343,6.0828402366864,7.3846153846154,4.0473372781065,6.8639053254438,0.71005917159763,5.9408284023669,6.5325443786982,14.958579881657,1.1834319526627,1.8224852071006,3.6923076923077,10.248520710059,4225
grow,1.4090807425632,1.5209125475285,2.2813688212928,0.96175352270186,1.3643480205771,2.1919033773205,2.035338850369,46.074703645717,22.9031536569,1.7222097964661,1.2077834936256,2.9523596510848,2.2590024602997,1.7893088794453,2.5050324312234,0.91702080071572,1.7893088794453,1.1406844106464,2.9747260120778,4471
happy,4.9317943336831,1.4515564882826,4.0748513466247,0.64707939839105,9.4613501224204,8.4470094438615,0.80447708989157,1.9062609303952,7.4676460300804,0.50717033927947,0.64707939839105,0.15739769150052,6.0160895417978,1.311647429171,5.8412032179084,0.50717033927947,0.78698845750262,1.7313746065058,43.301853795033,5718
hard,0.82401412595644,30.665097115951,1.6676476358642,3.766921718658,1.3341181086914,1.0594467333726,15.675887777124,1.2752599568374,1.1183048852266,11.084951932509,4.6497939964685,2.9232882087502,1.5303119482048,1.765744555621,13.949381989406,2.0796546988425,1.942319011183,1.255640572886,1.4322150284481,5097
hate,1.0051373687737,28.970292606656,1.250837614474,3.4621398257762,1.9879383515747,1.0051373687737,3.2164395800759,1.697565333929,1.608219790038,11.503238775966,1.4742014742015,2.769711860621,1.2061648425285,2.3453205271387,32.320750502569,0.67009157918249,0.93812821085548,0.80410989501899,1.7645744918472,4477
hazardous,1.3633834168058,4.8135781858653,1.8920422927101,1.9755147468002,2.031163049527,3.4223706176962,1.8920422927101,1.8363939899833,4.2570951585977,3.7840845854201,1.1964385086255,1.5303283249861,6.2326099053979,2.1702838063439,46.911519198664,0.63995548135782,1.2242626599889,0.91819699499165,11.908736783528,3594
hippie,2.7993254637437,2.1247892074199,1.9224283305228,2.4620573355818,14.907251264755,5.9021922428331,1.1804384485666,9.8819561551433,11.973018549747,1.7537942664418,1.4839797639123,9.3760539629005,8.6677908937605,7.8920741989882,3.2377740303541,0.80944350758853,1.8887015177066,1.079258010118,10.657672849916,2965
hockey,8.167701863354,8.8819875776398,10.062111801242,2.2981366459627,1.304347826087,1.6459627329193,3.5403726708075,7.2360248447205,2.7950310559006,3.1987577639752,5.7453416149068,1.3664596273292,3.0124223602484,1.5217391304348,10.031055900621,4.6894409937888,2.5465838509317,20.217391304348,1.7391304347826,3220
honor,1.5471512770138,4.0275049115914,10.437131630648,2.6031434184676,1.2278978388998,8.6689587426326,2.6768172888016,4.5186640471513,1.2033398821218,6.7043222003929,17.804518664047,1.6944990176817,6.213163064833,8.4479371316306,6.9007858546169,1.8172888015717,2.2838899803536,5.7956777996071,5.4273084479371,4072
hope,11.368861024033,1.7972831765935,7.8369905956113,1.0658307210031,5.4754440961338,5.8307210031348,1.1912225705329,8.3385579937304,10.156739811912,1.0449320794148,2.0898641588297,0.75235109717868,3.7199582027168,3.1765935214211,2.9049111807732,1.0449320794148,2.7795193312435,14.022988505747,15.402298850575,4785
hot,0.65602836879433,1.5425531914894,1.0106382978723,1.8085106382979,1.7730496453901,1.7198581560284,1.0106382978723,0.83333333333333,0.62056737588652,5.3191489361702,0.62056737588652,0.24822695035461,5.0886524822695,1.063829787234,71.081560283688,0.54964539007092,0.54964539007092,0.83333333333333,3.6702127659574,5640
hunting,1.2987012987013,3.5353535353535,1.3708513708514,5.8441558441558,0.57720057720058,1.0822510822511,1.0822510822511,20.995670995671,1.7316017316017,10.46176046176,1.2265512265512,25.974025974026,5.0505050505051,1.010101010101,14.069264069264,1.0822510822511,1.5873015873016,0.86580086580087,1.1544011544012,1386
hurt,0.93023255813953,8.812729498164,1.9828641370869,7.5642594859241,2.03182374541,1.0281517747858,5.0917992656059,1.3708690330477,1.1015911872705,18.139534883721,3.2068543451652,2.1787025703794,2.0073439412485,3.4271725826193,35.61811505508,1.6156670746634,1.5911872705018,1.0281517747858,1.2729498164015,4085
hygienic,16.220514179698,1.775775245163,5.7778955738139,0.58309037900875,7.6861913596607,0.90113967664988,1.2456930824278,6.8115557911476,4.5852107076597,0.68910681155579,1.5902464882057,0.55658627087199,1.0071561091969,0.98065200106016,1.2456930824278,2.1733368672144,2.5443943811291,41.743970315399,1.88179167771,3773
ignorant,2.3668639053254,13.806706114398,2.4513947590871,3.8602423217808,5.6635672020287,2.2823330515638,13.947590870668,2.3105100028177,3.6630036630037,4.2828965905889,1.6342631727247,12.905043674274,3.0149337841646,2.8740490278952,6.5934065934066,7.0724147647225,2.2823330515638,5.1845590307129,3.803888419273,3549
imagination,15.594751559475,2.688750268875,6.9477306947731,1.118520111852,15.659281565928,3.592170359217,1.677780167778,2.79630027963,7.3349107334911,0.94644009464401,2.172510217251,0.55926005592601,4.022370402237,9.4644009464401,3.22650032265,1.183050118305,2.903850290385,7.7436007743601,10.367821036782,4649
impossible,2.3844568737121,29.614365616721,2.0312040035325,3.032087135708,3.4147777450692,1.118634088902,9.0668236679423,1.2658227848101,2.7965852222549,4.5628495731528,2.472770091257,3.2970267883427,3.032087135708,3.2970267883427,16.985575507801,2.5022078304386,2.6788342655284,3.826906093612,2.6199587871651,3397
improbable,3.4898085237801,9.1723285978999,2.2853613341569,5.2501544163064,7.4428659666461,2.5633106856084,13.928350833848,2.3780111179741,4.2001235330451,3.5515750463249,2.9647930821495,7.3193329215565,4.8795552810377,6.1457689932057,6.2693020382952,6.5163681284744,4.9722050648548,3.3045089561458,3.3662754786905,3238
influence,3.36071695295,7.7296489917849,9.2233009708738,3.024645257655,3.8088125466766,2.9126213592233,4.2569081404033,5.4518297236744,3.1740104555639,5.4518297236744,11.277072442121,1.680358476475,4.2195668409261,8.9619118745332,13.03211351755,2.0537714712472,4.0702016430172,1.9417475728155,4.368932038835,2678
influential,2.8601694915254,8.2274011299435,9.9223163841808,2.5423728813559,3.4251412429379,2.9661016949153,4.590395480226,4.8728813559322,3.4604519774011,5.9322033898305,13.947740112994,1.4830508474576,4.4844632768362,8.1214689265537,12.005649717514,1.659604519774,3.5310734463277,2.4364406779661,3.5310734463277,2832
insecure,4.7137073452863,7.9236552920763,1.9664545980335,3.9329091960671,6.015037593985,4.3666859456333,11.451706188548,1.8218623481781,3.903990746096,2.7183342972817,2.4291497975709,8.5887796414112,4.2220936957779,3.903990746096,6.4198958935801,10.641989589358,5.3499132446501,3.8172353961828,5.8126084441874,3458
inviting,6.6173682214638,1.9150549867273,6.0864618885097,3.4319302237391,7.7550246492226,9.2339780053091,1.1755783086841,6.3519150549867,6.1054228289723,3.545695866515,2.7682973075465,1.1755783086841,10.409556313993,5.8778915434206,6.9776260902541,1.2703830109973,5.9537353052711,4.6454304133485,8.7030716723549,5274
invulnerable,2.1925925925926,25.362962962963,5.5703703703704,2.1333333333333,2.3407407407407,2.0444444444444,9.8074074074074,3.1111111111111,1.8074074074074,4.7111111111111,7.437037037037,1.8666666666667,2.1925925925926,3.3777777777778,10.311111111111,3.7925925925926,2.3407407407407,6.9333333333333,2.6666666666667,3375
jacobean,1.640903686088,6.7063020214031,3.3769322235434,7.7288941736029,3.0439952437574,2.8537455410226,6.8252080856124,4.9464922711058,1.5933412604043,12.009512485137,5.89774078478,8.3947681331748,5.4221165279429,13.103448275862,4.5422116527943,3.3531510107015,4.0190249702735,2.4494649227111,2.0927467300832,4205
jealous,0.75231481481481,3.7229938271605,1.2924382716049,2.2762345679012,5.2854938271605,2.5848765432099,1.9868827160494,18.499228395062,14.54475308642,5.883487654321,1.3695987654321,4.4945987654321,2.7391975308642,8.1211419753086,17.071759259259,0.84876543209877,1.4081790123457,0.67515432098765,6.4429012345679,5184
joy,7.3081607795371,1.2180267965895,2.436053593179,0.54811205846529,9.0133982947625,11.693057247259,0.66991473812424,1.278928136419,5.8465286236297,0.97442143727162,1.0353227771011,0.48721071863581,7.2472594397077,1.6443361753959,5.237515225335,0.54811205846529,1.3398294762485,2.0706455542022,39.403166869671,1642
jubilant,3.9953452288596,2.0170674941815,4.0147401086113,0.81458494957331,14.022498060512,7.5252133436773,1.3770364623739,1.7649340574088,7.0403413498836,1.3964313421257,1.2606671838635,0.69821567106284,6.4584949573313,4.1117145073701,10.55081458495,0.75640031031808,1.1249030256012,1.4546159813809,29.615981380915,5156
junkie,2.0596312279325,16.888976069047,2.0596312279325,3.5111808552373,6.1592781482934,2.0596312279325,10.965084346803,3.2757944291879,5.2765790506081,4.8058061985092,1.2946253432719,17.81090623774,2.9227147901138,4.9823460180463,5.9827383287564,3.0796390741467,2.2754021184778,1.4711651628089,3.118870145155,5098
knowledge,2.9308106102764,6.1027638657021,10.424782044148,3.3203487293638,1.5767019105917,3.6356891114821,5.3236876275274,10.146540530514,3.1534038211835,5.1567427193471,14.375811537748,2.6340196624003,3.9695789278427,5.3051381932851,2.541272491189,2.8566128733074,4.8043034687442,6.9560378408459,4.7857540345019,5391
kudos,4.0661070304302,3.3578174186779,8.2109129066107,2.1773347324239,6.794333683106,8.2633788037775,1.9150052465897,8.0797481636936,10.309548793284,2.6495278069255,4.0136411332634,1.6789087093389,8.8405036726128,5.0891920251836,6.4008394543547,1.2854144805876,3.1217208814271,2.5708289611752,11.175236096537,3812
launch,7.9577597586272,2.3571563266076,10.258344333396,2.432585329059,2.2251555723176,4.2805958891194,3.4885913633792,3.790307373185,6.2794644540826,2.7531585894777,4.9405996605695,1.5085800490289,8.9194795398831,1.5462945502546,15.594946256836,3.1868753535734,4.865170658118,6.6377522157269,6.9771827267584,5303
lazy,3.6986301369863,3.4246575342466,2.9354207436399,4.4227005870841,2.5831702544031,4.4031311154599,14.050880626223,3.307240704501,1.6829745596869,2.8375733855186,3.9921722113503,14.40313111546,5.3033268101761,4.3248532289628,1.3502935420744,10.13698630137,10.058708414873,3.972602739726,3.1115459882583,5110
leader,1.7012227538543,8.0542264752791,12.121212121212,2.8442317916002,2.3125996810207,2.5518341307815,2.6315789473684,3.7480063795853,2.7379053694843,5.5555555555556,15.311004784689,1.3290802764487,3.2695374800638,4.9973418394471,20.46783625731,0.98351940457204,1.9138755980861,3.11004784689,4.3593833067517,3762
liberal,6.3687352994391,2.8044146915144,18.12918400579,1.4293468427718,6.6763162656052,3.9261805681201,2.8044146915144,6.4953862855075,6.7848742536638,1.4293468427718,7.2914781979374,1.6464628188891,3.7452505880224,3.4376696218563,7.2733851999276,2.2616247512213,3.4738556178759,6.7486882576443,7.2733851999276,5527
library,1.0448916408669,2.5348297213622,3.1927244582043,12.848297213622,1.1996904024768,3.0379256965944,8.8815789473684,5.9791021671827,1.0642414860681,14.783281733746,4.4311145510836,11.803405572755,5.8243034055728,2.3800309597523,1.8382352941176,6.25,5.1277089783282,5.9017027863777,1.8769349845201,5168
light,7.8685258964143,1.593625498008,1.4442231075697,0.59760956175299,1.7181274900398,3.8097609561753,1.3446215139442,0.79681274900398,1.6932270916335,0.64741035856574,0.77191235059761,0.32370517928287,1.4940239043825,0.97111553784861,1.0956175298805,3.7101593625498,0.94621513944223,39.865537848606,29.307768924303,4016
likely,6.5552699228792,2.3457583547558,8.0334190231362,2.0565552699229,6.4910025706941,7.133676092545,2.9562982005141,8.3868894601542,12.724935732648,1.3496143958869,3.4061696658098,1.6066838046272,6.9408740359897,4.0167095115681,4.2416452442159,3.6953727506427,5.2377892030848,4.0488431876607,8.7724935732648,3112
lonely,2.030644268045,15.04522798597,3.4890160605501,1.3660697803212,1.4214509876315,1.0153221340225,26.342994277275,1.2553073657006,0.90455971940188,1.4768321949418,7.8456710356286,3.9689865239062,1.3660697803212,2.5844563411482,1.2368469632638,13.439172973971,6.7934280967325,7.4210817795828,0.99686173158575,5417
love,1.4846235418876,1.5906680805938,1.8911276069282,5.3199010250972,14.17462000707,1.219512195122,1.3078826440438,1.5729939908095,1.2018381053376,12.265818310357,0.93672675857193,0.21208907741251,1.643690349947,3.6408624955815,46.058677978084,0.72463768115942,0.91905266878756,1.9794980558501,1.8557794273595,5658
magic,5.3776888444222,11.530765382691,8.3541770885443,0.7503751875938,12.331165582791,2.8264132066033,1.8259129564782,1.8009004502251,3.1015507753877,1.3506753376688,5.5777888944472,0.72536268134067,2.4512256128064,26.213106553277,4.0270135067534,1.3506753376688,1.8009004502251,2.4262131065533,6.1780890445223,3998
marriage,3.7096258394627,3.2619123760793,4.5730732331308,3.2938919091781,8.2826990725935,3.0700351774864,1.7588743204349,3.2938919091781,1.566997121842,3.9015030380556,3.5497281739687,1.1832427246562,3.9654621042533,6.7796610169492,9.3700031979533,2.270546850016,3.5177486408698,29.229293252319,3.4218100415734,3127
maximal,2.3389708528248,11.263044260525,6.3332133861101,2.087081684059,3.1306225260885,2.4469233537244,1.9791291831594,3.63440086362,4.4620367038503,4.5340050377834,5.5775458798129,0.79165167326376,2.8787333573228,3.8503058654192,30.478589420655,1.3314141777618,1.9431450161929,5.8294350485786,5.1097517092479,2779
mean,1.4348574708246,13.21982016453,3.1375550028697,5.0124354314138,2.2001147885977,1.7026975320452,10.617945284102,4.7254639372489,2.2001147885977,10.407499521714,2.8505835087048,5.5672469867993,3.0610292710924,2.9462406734264,18.710541419552,5.2611440596901,2.6210063133729,2.3531662521523,1.9705375932657,5227
medicine,8.4132055378062,2.1476748313809,10.649627263046,2.0944266950657,2.9286474973376,1.4022009229677,2.7511537096202,7.9517216897409,4.1533546325879,2.8576499822506,5.3425630102946,2.484913028044,2.0589279375222,2.2719204827831,10.809371671991,3.3368832090877,6.4785232516862,19.843805466809,2.0234291799787,5634
melancholy,1.9270346117867,9.6725912067353,3.55472404116,2.3947614593078,2.2637979420019,1.77736202058,22.768942937325,1.8521983161833,0.89803554724041,2.7876520112254,10.308699719364,5.9494855004677,2.5818521983162,6.7726847521048,1.421889616464,7.4087932647334,12.535079513564,1.6651075771749,1.4593077642657,5345
mellow,5.9246275197195,1.7002629272568,2.4014022787029,2.418930762489,2.3312883435583,18.965819456617,2.7169149868536,5.0657318141981,2.6292725679229,1.4548641542507,2.5766871165644,3.558282208589,10.464504820333,2.8571428571429,1.5249780893953,4.3120070113935,12.112182296231,3.5056967572305,13.479404031551,5705
minimal,1.9860973187686,8.2092022509103,2.0854021847071,1.456471367097,2.0854021847071,1.6881827209533,8.0436941410129,1.4895729890765,1.2578616352201,1.2247600132406,1.5888778550149,1.8205892088712,1.4233697451175,1.456471367097,2.0854021847071,19.993379675604,2.4826216484608,37.504137702747,2.1185038066865,3021
mission,1.773180642778,10.140376800887,6.8156630956779,5.2087181381603,1.9948282231252,2.8260066494274,6.8526043590691,8.2194311045438,2.3457702253417,6.2061322497229,7.8130772072405,5.7628370890284,4.0450683413373,4.3590690801625,10.398965644625,3.0845954931659,3.7495382342076,5.5781307720724,2.8260066494274,5414
modern,5.2048102217212,10.409620443442,5.0357008643367,1.7098835024427,6.2006764374295,1.728673431041,9.2258549417512,1.8602029312289,5.0169109357384,1.6723036452461,2.5554302893649,1.3904547162721,3.5700864336716,4.3216835776024,4.9793310785419,11.537016159339,5.2236001503194,15.276211950395,3.0815482901165,5322
moment,7.5327972915785,4.9090139652983,6.9191705459162,2.2217520101566,4.6550994498519,4.1049513330512,5.289885738468,4.1472704189589,4.9301735082522,1.6081252644943,3.9356749894202,1.4176893779094,4.7608971646212,4.2742276766822,5.7342361404994,7.4058400338553,5.8400338552687,13.22471434617,7.0884468895472,4726
money,0.71870299181013,3.3595186361357,2.3232492060839,0.81898713020224,1.2201236837707,6.368042787899,3.1589503593515,51.328764833695,6.9028915259903,1.0362694300518,2.139394952365,2.5572455289988,3.4263747283971,1.5376901220124,2.6073875981949,1.7382583987966,1.6212602373391,0.96941333779041,6.1674745111148,5983
music,6.7768595041322,8.2277318640955,12.249770431589,2.3140495867769,9.1460055096419,3.8751147842057,2.1487603305785,3.4527089072544,5.3994490358127,2.3875114784206,5.6932966023875,0.78971533516988,5.8953168044077,7.8787878787879,6.6115702479339,1.4325068870523,4.8668503213958,3.3425160697888,7.5114784205693,5445
mystical,7.0112264350773,7.6466850243592,3.961025206524,1.2285532726117,7.3501376826943,1.4403728023724,3.6432959118831,2.3723787333192,1.969921626774,1.7792840499894,5.8674009743698,1.8640118618937,2.4147426392713,33.848760855751,1.5039186613006,3.5162041940267,6.7358610463885,3.8762973946198,1.969921626774,4721
narcissist,3.264,11.296,3.488,2.56,18.56,2.944,2.848,2.304,3.84,5.088,2.848,1.504,2.88,9.952,14.432,1.568,1.824,2.336,6.464,3125
natural,1.9227438073792,1.8361337259657,1.9400658236619,2.3038281655985,0.88342283041746,2.3211501818812,1.7841676771176,45.88602113286,7.448467001559,1.3337952537675,1.0393209769617,14.896934003118,3.4470812402564,0.91806686298285,1.2125411397887,1.5589814654426,2.44240429586,6.0107396500953,0.81413476528668,5773
naughty,1.2611275964392,8.9762611275964,2.4851632047478,4.6550445103858,17.080860534125,1.186943620178,1.6876854599407,1.2796735905045,2.169881305638,10.719584569733,1.8545994065282,2.2255192878338,2.7262611275964,7.1216617210682,29.488130563798,0.8160237388724,1.2611275964392,0.68620178041543,2.3182492581602,5392
new,7.1771217712177,2.3431734317343,6.2546125461255,0.60885608856089,3.8007380073801,2.8044280442804,1.3653136531365,4.0774907749077,13.431734317343,1.0147601476015,1.6789667896679,0.40590405904059,2.8044280442804,1.6789667896679,8.4132841328413,2.029520295203,1.4760147601476,24.317343173432,14.317343173432,5420
nimble,13.501699854298,3.1568722680913,5.7552209810588,1.4084507042254,6.43516270034,4.6381738708111,2.7683341427878,3.6668285575522,12.020398251578,1.3113161728995,2.3069451189898,1.8212724623604,5.3181155900923,2.7683341427878,5.8766391452161,3.448275862069,3.6182612918893,5.7795046138902,14.400194269063,4118
now,5.591054313099,5.2076677316294,6.8690095846645,1.2779552715655,3.961661341853,4.0894568690096,2.3642172523962,4.8242811501597,8.5303514376997,1.9808306709265,2.555910543131,1.1501597444089,4.2492012779553,2.4600638977636,18.562300319489,2.555910543131,2.4600638977636,11.884984025559,9.4249201277955,3130
objective,2.4630541871921,11.294862772695,8.1632653061224,2.0056298381422,2.3926812104152,2.3926812104152,11.048557353976,4.8205489092189,3.4834623504574,1.4778325123153,8.1632653061224,2.2519352568614,3.9760731878958,2.146375791696,5.3131597466573,9.2540464461647,4.0112596762843,12.280084447572,3.0612244897959,2842
old,0.91339648173207,4.6515561569689,0.91339648173207,6.5798376184032,1.0148849797023,1.3870094722598,34.979702300406,1.5392422192152,0.64276048714479,6.190798376184,1.8775372124493,16.694857916103,3.0277401894452,1.8606224627876,1.1502029769959,10.757780784844,2.5710419485792,2.6217861975643,0.62584573748309,5912
optimistic,9.7491717936583,1.8930430667298,6.010411736867,0.47326076668244,5.7027922385234,8.2820634169427,1.0175106483673,3.5731187884524,11.452910553715,1.2304779933743,1.6090866067203,0.66256507335542,5.4661618551822,1.9876952200663,3.6204448651207,1.0648367250355,1.4671083767156,4.6142924751538,30.123047799337,4226
organic,1.0140845070423,2.0469483568075,1.2018779342723,2.3661971830986,1.2957746478873,1.5962441314554,1.5586854460094,48.788732394366,9.8779342723005,2.0281690140845,0.75117370892019,16.037558685446,3.5680751173709,0.84507042253521,1.8591549295775,0.90140845070423,1.9154929577465,1.3708920187793,0.97652582159624,5325
paradise,25.900565644537,1.3694551949985,6.5197975587973,0.53587377195594,4.5251562965168,5.4480500148854,0.62518606728193,9.5564155998809,10.270913962489,0.92289371836856,1.7267043763025,0.50610300684728,4.4060732360822,2.5007442691277,2.7091396248884,0.98243524858589,3.5724918130396,8.663292646621,9.2587079487943,3359
party,3.5530621785881,2.805049088359,5.820476858345,1.3090229079009,24.964936886396,3.1323048153343,2.2674146797569,1.7064048620851,7.6203833567087,1.8700327255727,3.1790556334736,0.65451145395044,5.4230949041608,5.1192145862553,16.222533894343,0.91164095371669,1.3791491351099,0.72463768115942,11.337073398784,4278
passion,0.91711956521739,2.1569293478261,1.5115489130435,4.5686141304348,7.4388586956522,0.88315217391304,0.96807065217391,1.1379076086957,1.0529891304348,15.794836956522,1.460597826087,0.390625,1.9701086956522,7.6426630434783,48.59035326087,0.57744565217391,0.86616847826087,0.73029891304348,1.3417119565217,5888
passive,4.4047239067986,3.8621129907437,3.3833386530482,2.2981168209384,3.19182891797,3.0960740504309,13.916374082349,3.0960740504309,1.595914458985,1.8831790616023,3.2237472071497,5.2665177146505,3.6386849664858,2.6811362910948,2.7449728694542,21.991701244813,8.3625917650814,8.8413661027769,2.5215448451963,3133
peace,11.557993093642,1.5843997562462,7.4141783465367,0.38594353036766,3.6766199471867,2.6812918951859,1.2593946780418,9.1204550071095,5.0985171643307,0.67032297379647,2.4578509039204,0.89376396506195,1.868779199675,2.1125330083283,1.3000203128174,2.3562868169815,4.6719479991875,36.319317489336,4.5703839122486,4923
peaceful,14.639061927446,1.8138512275559,6.3209967020887,0.75119091242213,2.565042139978,2.7482594356907,1.5573470135581,8.8127519237816,4.1407108831074,0.73286918285086,3.4628068889703,1.2275558812752,2.363503114694,2.7116159765482,1.2275558812752,4.4155368266764,10.791498717479,26.749725174056,2.968120190546,5458
personal,4.5980813761164,6.1859080383725,8.0052927555409,4.5650016539861,6.3513066490241,3.6718491564671,4.7634799867681,4.7634799867681,1.98478332782,4.2342044326828,8.1045319219319,2.1501819384717,6.6490241481972,8.1376116440622,4.5650016539861,3.7380086007278,9.2623221964935,5.6897122064175,2.5802183261661,3023
playful,8.4859913793103,1.3469827586207,4.9568965517241,0.72737068965517,19.665948275862,5.4956896551724,1.239224137931,2.2898706896552,11.691810344828,0.83512931034483,1.2661637931034,0.21551724137931,6.4116379310345,2.7209051724138,6.25,0.75431034482759,1.0237068965517,0.61961206896552,24.003232758621,3712
pleasing,8.7325537533006,1.5654470011316,6.0731799321011,2.9422859298378,12.919652961147,7.6574877404753,1.3956997359487,7.0539419087137,4.9981139192757,2.3010184835911,2.8857035081101,1.2259524707657,7.4122972463221,6.9030554507733,4.9603923047906,1.2636740852508,7.751791776688,3.77216144851,8.1855903432667,5302
possible,9.4406629180231,2.6635099141758,9.3222846996153,1.1541876294762,4.8239124001184,6.2444510210121,2.0124297129328,9.4406629180231,12.548091151228,1.4797277300977,2.9594554601953,1.0654039656703,5.1494525007399,3.9952648712637,4.1432376442735,2.4859425865641,3.6401302160402,7.1026931044688,10.328499556082,3379
powerful,0.98505434782609,14.707880434783,5.1630434782609,2.0380434782609,2.0889945652174,1.4775815217391,1.7493206521739,2.0380434782609,1.9870923913043,9.1711956521739,8.2880434782609,0.8491847826087,2.1059782608696,5.0611413043478,35.529891304348,0.76426630434783,0.74728260869565,1.3077445652174,3.9402173913043,5888
preceding,3.9463886820551,6.2546537602383,4.4676098287416,3.723008190618,2.9784065524944,4.4303797468354,9.2702903946389,6.0685033507074,4.6537602382725,3.4996276991809,4.3559195830231,3.9463886820551,5.4355919583023,4.6909903201787,4.3931496649293,8.7862993298585,6.403574087863,7.9672375279226,4.7282204020849,2686
predatory,1.2040939193257,12.763395544852,2.0469596628537,6.742925948224,1.3847080072246,1.6255267910897,3.4918723660446,3.0102347983143,1.3847080072246,14.148103552077,3.4316676700783,4.4551475015051,3.4918723660446,2.5888019265503,31.727874774232,1.2040939193257,2.2275737507526,1.0836845273931,1.9867549668874,1661
